"gene","original_logFC","original_adj.P.Val","adjusted_logFC","AveExpr","t","adjusted_P.Value","adjusted_adj.P.Val","B","original_sig","adjusted_sig","classification"
"FRAT2",-0.27858638187432,0.0107968219372789,-0.179921584835784,8.166459600375,-0.789637304473003,0.434789530922656,0.681526181479386,-5.84401481063245,FALSE,FALSE,"neither"
"FREM1",-1.16920084001927,1.69026793345925e-05,-2.04416045521227,6.894885433975,-3.42686589812713,0.00151708307344531,0.039195596588203,-1.18132431350617,TRUE,TRUE,"retained"
"FREM2",0.338846944683887,0.40275090450263,-1.21898214278066,6.93796417175,-1.45737298464356,0.15349505417676,0.447255999022951,-5.13556297403394,FALSE,FALSE,"neither"
"FREM3",-0.558272018121821,0.000341447392121953,-0.552896392168772,5.21012117865,-1.59878668251961,0.118420331477545,0.399997564101928,-4.93679752485932,FALSE,FALSE,"neither"
"FRG1",0.720978482817273,0.000362189964397334,0.786068036960258,9.97069500255,1.7426974185349,0.0897389221788897,0.352446972691705,-4.71830857744758,FALSE,FALSE,"neither"
"FRG2B",-0.688252452538164,0.000968911484389305,-0.797451529825062,5.84447432645,-1.54776016068476,0.130238292559941,0.416802942704861,-5.01037136508663,FALSE,FALSE,"neither"
"FRG2C",-0.242123866094832,0.0672512847831767,-0.291284542910979,4.4026482304,-0.847479534185699,0.40220647661927,0.660292427979372,-5.79842215185524,FALSE,FALSE,"neither"
"FRK",-0.527056192308403,0.00594075907277429,-0.905837811595665,5.79851854915,-2.01003652584507,0.0518012077160559,0.273417406161707,-4.27124454280504,FALSE,FALSE,"neither"
"FRMD1",0.106714519245953,0.526932652861821,-0.0933770365809167,7.565808209725,-0.207692335036636,0.836614382873497,0.91837376901589,-6.12604974658538,FALSE,FALSE,"neither"
"FRMD3",1.15891395176484,1.80620158073022e-07,0.503304683769036,8.531675364425,1.085453350805,0.284780902035126,0.575809039727498,-5.57869629955372,TRUE,FALSE,"attenuated"
"FRMD4A",1.31134645728836,2.23203617420076e-10,1.48285606725105,9.4007368184,4.12660598829383,0.000201931086822115,0.0137525686328945,0.652515395417558,TRUE,TRUE,"retained"
"FRMD4B",0.513250112248266,0.0337998947545372,-0.159517851982998,8.212563022825,-0.343793450602323,0.73295836465735,0.860641727417507,-6.08931450311358,FALSE,FALSE,"neither"
"FRMD5",1.34758749082575,5.35929727348301e-08,0.293838129951868,8.683034092175,0.667713718877513,0.508482646663294,0.728810773925016,-5.92986414522142,TRUE,FALSE,"attenuated"
"FRMD6",1.02331239556824,0.000243605879059064,0.853315321293726,9.951336310825,1.60216835970699,0.117669078136554,0.398989129742287,-4.93184858045032,TRUE,FALSE,"attenuated"
"FRMD7",-0.700467607134153,4.73048074357786e-05,-0.443362783482982,5.366986019275,-1.23110174881054,0.226095483028764,0.524609337161546,-5.41928946297837,FALSE,FALSE,"neither"
"FRMD8",0.740831969578259,4.77517183657723e-05,0.476463621512154,8.4106892817,1.20346143086082,0.23648305539813,0.533425980726218,-5.45096423646711,FALSE,FALSE,"neither"
"FRMPD1",-0.313570329417114,0.00763005592506167,-0.503556128684267,5.5433151339,-1.6722922104621,0.102946561272307,0.374131294825198,-4.8271978301107,FALSE,FALSE,"neither"
"FRMPD2",-0.913735633047801,8.86482353916871e-05,-1.55374564142422,5.444441220025,-2.77180321609988,0.00869295730917914,0.10630315049644,-2.73983393714169,FALSE,FALSE,"neither"
"FRMPD4",-0.572994000109481,2.10907884348332e-06,-0.789572294604037,5.717129037875,-2.8791885094691,0.0066025622265124,0.0908009510007992,-2.49723739768581,FALSE,FALSE,"neither"
"FRRS1",0.268768544880497,0.39083329866968,1.24608935898147,6.96938674585,1.77079676097015,0.0848782287787977,0.343343736192738,-4.67379352238178,FALSE,FALSE,"neither"
"FRRS1L",1.30919781632845,3.09043150165471e-08,0.0850796406397675,9.776808467175,0.211221025304872,0.833880225721012,0.916554173884789,-6.12532551502451,TRUE,FALSE,"attenuated"
"FRS2",1.09478693439476,6.03538073640051e-05,-0.120388948128483,9.145154356675,-0.218912719988061,0.827927709713781,0.914318901542962,-6.12370469135759,TRUE,FALSE,"attenuated"
"FRS3",0.169578836182732,0.0654660318091595,-0.0757423747661573,8.29578905745,-0.310551995762519,0.757890354289392,0.875394507759756,-6.09995426694332,FALSE,FALSE,"neither"
"FRY",-0.999690921673862,3.57065596128541e-08,-1.00058724217917,7.1064811467,-3.14094098918959,0.00331646055868207,0.0610059751176677,-1.884275197704,FALSE,FALSE,"neither"
"FRYL",1.06012739577024,1.45219993320216e-05,0.613242899887607,8.843063315275,1.20327004378257,0.236556186491863,0.533516940878267,-5.45118125257616,TRUE,FALSE,"attenuated"
"FRZB",0.28809903762529,0.56419645030022,-0.445200953218993,8.319876720525,-0.393858275963157,0.695958754905352,0.837935888340741,-6.07126844618017,FALSE,FALSE,"neither"
"FSAF1",-0.00974135171780954,0.934270293208726,-0.0938319896383308,6.9059450168,-0.351910945237355,0.726910614688982,0.856922724765676,-6.08655502172386,FALSE,FALSE,"neither"
"FSCB",-0.183744026936004,0.0877916167110798,0.258873674486629,4.84901022025,0.990832444798499,0.32822991061224,0.608349965932712,-5.67220638216061,FALSE,FALSE,"neither"
"FSCN1",-0.270053679565917,0.0963038867754278,0.533536129858238,9.436663538075,1.51518971953725,0.138265799975553,0.427102391093493,-5.05624415767076,FALSE,FALSE,"neither"
"FSCN2",-0.129386741198146,0.187452807296485,0.250944420732995,6.655766353925,0.993497275942948,0.32694452877345,0.607603474322859,-5.66968594732122,FALSE,FALSE,"neither"
"FSCN3",-0.532733667567462,0.00136682172490649,-0.23145257212363,5.713299169825,-0.555379092856969,0.581996264641722,0.773027583440382,-5.99654880910428,FALSE,FALSE,"neither"
"FSD1",-0.190086743299922,0.0644620381721061,-0.109464937238,7.23970614655,-0.42388442004565,0.674115255411838,0.826574776115089,-6.05928287990506,FALSE,FALSE,"neither"
"FSD1L",-0.0611890448049328,0.758948933281616,-1.3693394520316,5.435263810575,-3.23769924588886,0.0025534494989353,0.0523004408008877,-1.64999556998664,FALSE,FALSE,"neither"
"FSD2",-0.344115004276793,0.00359572315570706,-0.278290079412314,5.6670888539,-0.916977134868824,0.365123720125124,0.63429665193983,-5.7395742093378,FALSE,FALSE,"neither"
"FSHB",-0.524167305818812,0.000443470705664532,-0.353858954167435,6.42793048315,-1.00081390897099,0.323452789898194,0.605595887990913,-5.6627140162161,FALSE,FALSE,"neither"
"FSHR",-0.62123077133693,0.000883824539834562,-0.604687156938488,5.755078388,-1.30363166879688,0.200456322881991,0.499815154466884,-5.33304900322878,FALSE,FALSE,"neither"
"FSIP1",-0.29517897856438,0.00177620743640946,-0.558522870286489,4.7109572357,-2.36476393577846,0.0234184477872179,0.181042648189914,-3.60173431877844,FALSE,FALSE,"neither"
"FSIP2",-0.267367945569775,0.000318940990169102,-0.252299647024601,3.965197758,-1.37117318925087,0.178610971589257,0.477011449953424,-5.24872225404276,FALSE,FALSE,"neither"
"FST",-0.238681705385503,0.350119076919824,1.8042158979037,8.494933619475,3.1810948026763,0.0029766980934173,0.0572845510516966,-1.78751994586039,FALSE,FALSE,"neither"
"FSTL1",0.220448025227448,0.159103493632067,0.916311542745546,11.2934712145,2.45358951517486,0.0190027551474642,0.164193423349008,-3.42186898207903,FALSE,FALSE,"neither"
"FSTL3",1.43353200778412,8.18741096988894e-13,1.63578046251788,9.9332309033,4.88069700659266,2.06022570291128e-05,0.00475994546400623,2.7463710943649,TRUE,TRUE,"retained"
"FSTL4",-0.385217498878179,0.00178120746403023,-0.169118837574122,5.876127697225,-0.576914852974067,0.567508199673899,0.765930530722744,-5.98469650907334,FALSE,FALSE,"neither"
"FSTL5",0.950863554633772,0.0361212041496263,0.544807055094515,7.64622182755,0.523113440897063,0.604031244194504,0.786079864769236,-6.01347902729339,FALSE,FALSE,"neither"
"FTCD",-0.314326205234386,0.000309719223898682,-0.107487825846463,7.97939274745,-0.539264531905612,0.592946696818635,0.779676761456466,-6.00513452902231,FALSE,FALSE,"neither"
"FTH1",0.409209853230536,0.000188481518698355,-0.0158831335646361,12.0708587105,-0.0673479983196408,0.94666862809712,0.974159628699263,-6.14497232467109,FALSE,FALSE,"neither"
"FTHL17",-0.222329471767925,0.0143618804815163,0.185400270195793,6.5533262886,0.801561395911354,0.427943483485197,0.676241825755413,-5.83487197222459,FALSE,FALSE,"neither"
"FTL",0.431200286653818,0.000822270248241725,0.314469874379179,12.022486396,1.08471121794254,0.285103491858803,0.576057988214707,-5.57946218076349,FALSE,FALSE,"neither"
"FTMT",-0.137056686269853,0.204286775121156,0.0764966461408797,4.9189419508,0.27425368080327,0.785422505995638,0.891569026131177,-6.11034047247008,FALSE,FALSE,"neither"
"FTO",0.413336157457982,0.00773849998450551,0.0582229426794333,9.951968805275,0.150931474242499,0.880854132222378,0.942288007238867,-6.13602588089954,FALSE,FALSE,"neither"
"FTSJ1",0.111646636447958,0.344629093470229,0.618284135553337,8.6476993461,2.33687543241856,0.0249887077517765,0.186881453570472,-3.65729363932213,FALSE,FALSE,"neither"
"FTSJ3",0.068258024936009,0.575574190832782,0.228428606108417,8.580128564325,0.827952295843364,0.413026679280175,0.66665816028836,-5.81416626824791,FALSE,FALSE,"neither"
"FUBP1",0.194461635744027,0.167846133483171,0.366062491065657,10.0483821246,1.02141971848641,0.313722444613541,0.597382694534444,-5.64285190540832,FALSE,FALSE,"neither"
"FUBP3",0.348392656133388,0.00127465913197283,0.0445947555932522,10.0124468596,0.180890359567311,0.85744450110952,0.929789205292658,-6.1311539298736,FALSE,FALSE,"neither"
"FUCA1",1.12843355464071,7.71375137020638e-06,1.58334094967735,9.3887107517,3.61561637636053,0.000892088546091733,0.0297271352436107,-0.70091812892233,TRUE,TRUE,"retained"
"FUCA2",0.764347474008483,0.000292001177719689,1.08184831533017,9.3795854288,2.24252486600619,0.031039480965525,0.210757102731433,-3.84181511690832,FALSE,FALSE,"neither"
"FUNDC1",0.372264288648422,0.0015519096655511,0.171410571668992,10.28070231015,0.613662382434552,0.543206869500011,0.750553276030315,-5.96345407150708,FALSE,FALSE,"neither"
"FUNDC2",0.723695176733232,1.59705582641532e-07,0.270121936429953,7.973158349225,0.989188739234368,0.329025147705279,0.609169976299067,-5.67375714918279,FALSE,FALSE,"neither"
"FUOM",0.283038747430997,0.0204940154766935,0.787335693970342,8.903675313325,2.60603528266181,0.0131397275520763,0.133402960476963,-3.10190903417886,FALSE,FALSE,"neither"
"FURIN",-0.0386235615250552,0.839657263781133,0.505673798712413,9.649585155375,1.08575984890411,0.284647036809899,0.575605537850616,-5.57838043851499,FALSE,FALSE,"neither"
"FUS",0.100750678797226,0.367244849016887,0.136839295493882,10.8690193688,0.52530191039307,0.602518834933083,0.784936949982743,-6.01236762682689,FALSE,FALSE,"neither"
"FUT1",-0.482190417133383,2.67230981874961e-05,-0.274396567883715,7.25561667275,-1.11954248929799,0.270151100708464,0.563904925498804,-5.54306507650725,FALSE,FALSE,"neither"
"FUT10",-0.179916849424825,0.0174399327356796,0.0516806462273715,7.2568032369,0.270010149871341,0.788658304514596,0.893201208195273,-6.11147210879645,FALSE,FALSE,"neither"
"FUT11",0.443445869299927,0.00077491846390934,0.722418955119636,8.9354073905,2.29537996596163,0.0275091063505392,0.197882837275214,-3.73920092637293,FALSE,FALSE,"neither"
"FUT2",-0.482457281419429,0.000378513454168453,-0.345251716455703,6.29128365275,-1.0334781378658,0.308124777949393,0.592650255556341,-5.63104942272571,FALSE,FALSE,"neither"
"FUT3",-0.330748900857363,0.00397845046237872,-0.0879532999419746,6.10426253705,-0.307903951440837,0.759890003879471,0.876364325272777,-6.10075439080409,FALSE,FALSE,"neither"
"FUT4",-0.0551125546198907,0.466435081994866,0.12401951447704,7.473240649075,0.637998348933976,0.527418312191823,0.740526908776471,-5.94867671873473,FALSE,FALSE,"neither"
"FUT5",-0.571516046055511,0.000213926731723472,-0.421403924784421,7.171939626925,-1.14996973780499,0.257575260700915,0.551020261410551,-5.51037783297364,FALSE,FALSE,"neither"
"FUT6",-0.447614261336159,0.00038473678097425,-0.13991211455304,7.0769992064,-0.47035160730322,0.640879229966808,0.807940250930184,-6.03901308433985,FALSE,FALSE,"neither"
"FUT8",-0.474748474732458,0.0214626511876674,-0.295369041624711,9.27126225775,-0.550361468353534,0.585397143822044,0.775184205009555,-5.99924702922091,FALSE,FALSE,"neither"
"FUT9",-0.603934490070162,0.000119342726941707,-1.2216286359126,4.304242652575,-3.61030788121707,0.000905642133009184,0.0299484100778304,-0.714590230623253,FALSE,TRUE,"adjusted-only"
"FUZ",0.240781345093295,0.0259726491496133,-0.0941345969123543,8.5969157376,-0.351579982074649,0.72715500583718,0.856942658068539,-6.08667015981164,FALSE,FALSE,"neither"
"FXN",-0.148990869053196,0.126183889424288,-0.0514057326591712,7.9670569815,-0.199171234933984,0.843223803352654,0.921504923340994,-6.12774910768367,FALSE,FALSE,"neither"
"FXR1",0.610950472467232,0.0137953881973963,0.75961170723834,10.5861548687,1.25476376126748,0.21747559998138,0.516973009442474,-5.39164993668301,FALSE,FALSE,"neither"
"FXR2",0.607598336257519,9.15915439658091e-05,0.283089915388638,8.976252530925,0.827848889855538,0.41309164689838,0.666665351873013,-5.81424108364322,FALSE,FALSE,"neither"
"FXYD1",1.45830010525675,7.26369722815003e-06,-0.424388672820371,11.8755923583,-0.965870526343228,0.340414169493274,0.616824921988858,-5.69552355317967,TRUE,FALSE,"attenuated"
"FXYD3",1.33817430837934,2.88019486426878e-07,0.827372765794775,9.81627607535,1.90273534157333,0.0649220761438148,0.303042611195353,-4.4569163222376,TRUE,FALSE,"attenuated"
"FXYD4",-0.662304906139553,7.3626272329662e-05,-0.455818191409471,5.9472735077,-1.1885502910371,0.242230738481309,0.538470075228239,-5.46777684661708,FALSE,FALSE,"neither"
"FXYD6",-1.05855136004703,0.00108467282972305,-2.02752484079921,9.988294764125,-2.82916243603483,0.00751225822972536,0.0978739929358505,-2.61115683901211,TRUE,FALSE,"attenuated"
"FXYD7",-0.434124729054739,0.000126217255428629,-0.558289674279168,8.008115365825,-2.10786966943344,0.0419069127203228,0.243046296981649,-4.0948791050437,FALSE,FALSE,"neither"
"FYB1",1.38567947454819,9.57616795220009e-06,0.968490290237452,9.819707420525,2.11199971609668,0.0415371264219469,0.242385799001662,-4.08736921911573,TRUE,FALSE,"attenuated"
"FYB2",-0.443124619225134,0.000712967746759781,-0.383698260689325,4.2410634675,-1.22540377578331,0.228208648788201,0.52690199416415,-5.42587318004297,FALSE,FALSE,"neither"
"FYCO1",0.210223904338475,0.0320696753521859,-0.017860048788345,8.505571463775,-0.0688362248322874,0.945492024695612,0.973584846917374,-6.14487292183521,FALSE,FALSE,"neither"
"FYN",0.580084383367774,0.00166061500629647,-0.416974216364678,10.35242363925,-1.09039251282671,0.282629085083806,0.573907130072235,-5.57359610315213,FALSE,FALSE,"neither"
"FYTTD1",0.835306021379338,2.90197351017248e-05,0.674674174779495,8.75363855655,1.58347394681028,0.121871264516068,0.404483673717966,-4.95909387823392,FALSE,FALSE,"neither"
"FZD1",-0.359560114832687,0.00242681076665036,-0.162189874357919,8.071886067775,-0.549194392849308,0.586188734219594,0.77536649815155,-5.99987197791184,FALSE,FALSE,"neither"
"FZD10",-0.244091837511949,0.0186125713923913,-0.0232144114824434,7.0318930334,-0.0882583559904477,0.930149433519776,0.965012445489625,-6.143376467262,FALSE,FALSE,"neither"
"FZD2",-0.475848451154969,0.000105409168179611,-0.00958336809787836,8.0873595179,-0.0362131309396734,0.971307909322764,0.986335176555606,-6.14655381073425,FALSE,FALSE,"neither"
"FZD3",0.293135332185043,0.176777915099072,-0.216292872178601,7.5745076118,-0.42663521625501,0.672130727794401,0.82600576249797,-6.05813889665635,FALSE,FALSE,"neither"
"FZD4",0.385056961927525,0.0226664936938563,0.487831267888154,9.00348767825,1.1412962754364,0.26111961716582,0.554455289199499,-5.51977579878184,FALSE,FALSE,"neither"
"FZD5",-0.162693446336157,0.177707805885307,-0.161753263726815,6.83179645095,-0.567698874599034,0.573686020702679,0.769295106542023,-5.98982290226233,FALSE,FALSE,"neither"
"FZD6",-0.322161615117193,0.26277011913663,1.29100328103954,7.36764671905,1.89368991530573,0.0661486302754818,0.305919067554612,-4.47219235894971,FALSE,FALSE,"neither"
"FZD7",-0.430252230350808,0.0151340558821175,-0.266134678305704,8.08642618825,-0.590851744015794,0.558231644717764,0.759647684087757,-5.97678779689161,FALSE,FALSE,"neither"
"FZD8",0.0764579461734805,0.455715086643729,0.103095439928693,8.3203297949,0.379432081795716,0.706545111902566,0.844229326923712,-6.07671988630906,FALSE,FALSE,"neither"
"FZD9",-0.2737838759229,0.00198122933197649,-0.19137611985001,8.11152498515,-0.891772734714152,0.378298902308571,0.64316752150735,-5.76143800038295,FALSE,FALSE,"neither"
"FZR1",0.095485691784889,0.319090138506213,0.428562102101694,8.837034649075,1.72865785659817,0.0922387682585669,0.356450875833389,-4.74029260759576,FALSE,FALSE,"neither"
"G0S2",-2.85252142053739,3.32391490961528e-10,-2.86060007664277,8.6205891277,-3.69658176741126,0.000708108094751228,0.0269154243102658,-0.491303465588048,TRUE,TRUE,"retained"
"G2E3",0.174382466931383,0.38572779939168,0.497468423056837,6.323229471425,1.1445982711702,0.259766159001461,0.55318028796575,-5.51620576743806,FALSE,FALSE,"neither"
"G3BP1",0.10086445151504,0.523091954187891,0.376722621535274,10.436961322875,0.992471556087058,0.32744913407177,0.607954419285936,-5.67064715789852,FALSE,FALSE,"neither"
"G3BP2",0.211746255680032,0.196397049947731,0.644082328106643,9.15201485495,1.51350815617786,0.13869300470607,0.427336307380065,-5.05859059735444,FALSE,FALSE,"neither"
"G6PC1",-0.680264025447186,0.000396892490114218,-0.525438183183022,5.35730118235,-1.1257284386354,0.26756911294009,0.561652039857768,-5.53647821931916,FALSE,FALSE,"neither"
"G6PC2",-0.514184062638394,0.000340117623330697,-0.530285103308451,5.349626938975,-1.56283830522593,0.126650786892664,0.412209773718273,-4.98884635383366,FALSE,FALSE,"neither"
"G6PC3",0.730745204400927,3.07033642787353e-05,0.555989691865817,9.406675874625,1.39712400805651,0.170744753478852,0.467108476204854,-5.21530243347963,FALSE,FALSE,"neither"
"G6PD",0.0709006063963038,0.655919056117019,0.666839206132093,9.1658816844,1.76562169164814,0.0857564029318912,0.344856567649991,-4.68203665441694,FALSE,FALSE,"neither"
"GAA",1.32807691853277,4.29820253990024e-08,1.41223854650085,9.311013485875,3.46473175660622,0.00136498881202901,0.0369853777168093,-1.08592297618674,TRUE,TRUE,"retained"
"GAB1",0.43295319238705,0.0714035139394022,-1.17460932731123,9.879964740225,-2.39870002939561,0.0216378267679349,0.174715872429998,-3.53369996515014,FALSE,FALSE,"neither"
"GAB2",0.248708516385506,0.13080500813305,-0.139183403842314,9.61839360845,-0.513328262952819,0.610784695237555,0.790474168253158,-6.01842157679418,FALSE,FALSE,"neither"
"GAB3",0.208805171333077,0.143297216790617,0.629708984221895,7.60716261285,1.99649114084967,0.0533189905291096,0.277076868693098,-4.29513181393433,FALSE,FALSE,"neither"
"GAB4",-0.35171898025212,0.0361874683439315,-0.0939491926797662,7.700591242075,-0.222114979951146,0.825452525872594,0.913199346761176,-6.12301285465381,FALSE,FALSE,"neither"
"GABARAP",0.78445721744025,0.000855863161966062,0.707552186952436,10.8316042318,1.21938291163858,0.230457440884535,0.528602335953381,-5.4327995108272,FALSE,FALSE,"neither"
"GABARAPL1",0.560690719693138,0.00107928736729582,0.476094809577168,9.35787854365,1.26460335739093,0.213964418148226,0.513185261295806,-5.38001471649502,FALSE,FALSE,"neither"
"GABARAPL2",0.498254234999999,0.0114048075609277,0.153674751217407,10.808037172825,0.297716615101128,0.767593871806198,0.881757560645555,-6.10377199766413,FALSE,FALSE,"neither"
"GABBR1",-0.143997522934463,0.308516730696053,-0.793858318618486,8.465137608525,-2.45159902798215,0.0190919753563037,0.16442631658749,-3.42592975275692,FALSE,FALSE,"neither"
"GABBR2",-0.548926942912104,3.05977343589742e-06,-0.76340843873841,7.0273564483,-2.97617863508289,0.00513114391299056,0.0784060509032631,-2.27361868647734,FALSE,FALSE,"neither"
"GABPA",-0.153599735205857,0.0351297785229958,-0.0433690053680729,8.2029274621,-0.227862135348644,0.821012578361337,0.910438113262847,-6.12174724158618,FALSE,FALSE,"neither"
"GABPB1",0.0923425386129546,0.599157013992377,0.413663597802748,7.906442241375,0.918331487638731,0.364425710311443,0.633772755174982,-5.73838150562265,FALSE,FALSE,"neither"
"GABPB2",0.498901878901313,0.00276138780139899,-0.252138617325502,8.85715311355,-0.628284082672259,0.533698214201593,0.743968467322108,-5.95463567882874,FALSE,FALSE,"neither"
"GABRA1",-0.419310158761759,0.000543089519783935,-0.226087138998915,5.454875107425,-0.743662837917865,0.461801488455267,0.699300549851688,-5.8780179477304,FALSE,FALSE,"neither"
"GABRA2",-0.931354863777178,2.7176324456791e-06,-2.03075020715924,5.367964047475,-5.17813392431481,8.23783998289463e-06,0.00348159246886825,3.58916495734055,FALSE,TRUE,"adjusted-only"
"GABRA3",-0.877935915703161,6.10494136592227e-06,-1.10514547003702,5.224485073925,-2.72007528939357,0.0099035799258085,0.113874739850305,-2.85443642341564,FALSE,FALSE,"neither"
"GABRA4",-0.417642440765612,0.000472862885175883,-0.163861100414716,5.01669639845,-0.578934418324656,0.566159156325205,0.765122902885911,-5.98356199286021,FALSE,FALSE,"neither"
"GABRA5",-0.265222268881264,0.003999242098966,-0.128792557218558,6.4185985089,-0.571189711378976,0.571337213286589,0.768226214932103,-5.98789555849208,FALSE,FALSE,"neither"
"GABRA6",-0.391910240472627,0.0019420697627039,-0.215224455636826,5.78991360305,-0.681995942745016,0.499510934789284,0.724717265689952,-5.92052985704192,FALSE,FALSE,"neither"
"GABRB1",-0.827310379628373,0.000142091371639585,-1.7316889855459,4.923926711125,-3.50535489195751,0.00121812089156036,0.035120796687118,-0.983018121906114,FALSE,TRUE,"adjusted-only"
"GABRB2",-0.278870681481109,0.0266941211923206,0.212242117576938,6.008874790575,0.761870535804944,0.450987533940259,0.69203703219966,-5.86478859025696,FALSE,FALSE,"neither"
"GABRB3",-0.464441004828835,0.00739280167599501,-1.53970440806578,7.453628888425,-3.96758332191208,0.000322809274153601,0.0185219837832238,0.223969321012858,FALSE,TRUE,"adjusted-only"
"GABRD",-0.161864633432535,0.0916454167460522,0.416909611557213,7.566976187575,1.88946970651036,0.0667135515133679,0.307613736195753,-4.47923833673336,FALSE,FALSE,"neither"
"GABRE",1.17286254321974,1.32603022306586e-05,0.762227270571858,7.8551048723,1.33197324195432,0.191060365877455,0.489313334307499,-5.29813195988063,TRUE,FALSE,"attenuated"
"GABRG1",-1.1799229940586,0.000219192104826756,-2.83162297655841,4.353803636,-4.00275148591646,0.000291149349143546,0.017290755264002,0.318192973043497,TRUE,TRUE,"retained"
