gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
DTX3L,1.4410687005027,8.7249444665,9.06147091024122,2.23520649043434e-11,1.66946802009682e-09,15.8386316310238
BMX,-0.751422582816498,5.2838902846,-9.05371377110602,2.26768504879358e-11,1.68105275337501e-09,15.823844295178
TM6SF1,1.81630319347803,9.20828256745,9.05642510408122,2.27011971543025e-11,1.68105275337501e-09,15.8233331192225
PHF11,1.42642520474788,8.531891042075,9.05386362407806,2.28805406170014e-11,1.68712343749532e-09,15.8155657173618
COBL,1.73244704067155,9.670403345625,9.04989724174192,2.31610844645338e-11,1.70057318475187e-09,15.803536534349
TSC22D1,1.18591228026137,10.275372555,9.02903960908693,2.45879849091487e-11,1.79772406120561e-09,15.7442701508535
TLE1,1.63020170967926,9.64136037805,9.02439441983902,2.50500399877702e-11,1.82381131473984e-09,15.7261464154347
ITGA6,1.40748667601928,11.46291893975,9.02096420737201,2.53157475931138e-11,1.8354446623158e-09,15.7157311864492
PTGIS,-1.9471685228828,6.973404992125,-9.01752172173181,2.55852753638862e-11,1.84725688127258e-09,15.705277262549
GALNT2,1.00604848223747,10.204554910525,9.00999117307497,2.60289568555643e-11,1.87149279831211e-09,15.687954437512
USP32,1.22703795383886,9.608108293675,8.99801067781068,2.7140435191684e-11,1.93927468370197e-09,15.6469675857632
NXPE3,1.23601895668929,8.5751002056,8.99769076060853,2.71955071641031e-11,1.93927468370197e-09,15.6450279948801
ZNF536,1.9313292897047,8.927875410675,8.95790360509401,3.07425283205449e-11,2.17726875487305e-09,15.524006284893
SLC16A12,2.80202055801234,9.288026258925,8.95746296994038,3.07843285401602e-11,2.17726875487305e-09,15.522664929408
SLC35D2,1.50765021809869,8.784065903575,8.94622983166703,3.18695976128502e-11,2.23707375964293e-09,15.4884618295833
SHC4,1.78120115699769,9.730291355025,8.94579120834229,3.19127515339301e-11,2.23707375964293e-09,15.4871259860301
SLC17A7,-0.808474157373168,6.488104783625,-8.94243594880897,3.20172144731906e-11,2.23707375964293e-09,15.483477483902
SPP1,2.87356935853971,11.464898307175,8.92158913602485,3.43878935513393e-11,2.37693418244537e-09,15.4133820947534
ASPA,2.24013753268928,8.202580987025,8.92093370513392,3.44575624257879e-11,2.37693418244537e-09,15.411384021144
HLA-DMB,2.13776713966461,10.90150466885,8.91994123294894,3.45633291125637e-11,2.37693418244537e-09,15.408358383657
NFE2,-1.18318521878412,6.6215736146,-8.91990119899811,3.45676023762831e-11,2.37693418244537e-09,15.4082363342279
FCN1,-1.50494769687278,7.91836850635,-8.91169947801381,3.54544381868588e-11,2.4227800542009e-09,15.3832281525664
CCL21,-1.09357498955975,7.306308216175,-8.91115633848091,3.55139735553456e-11,2.4227800542009e-09,15.3815717626491
THRB,-1.117005231367,6.818293948925,-8.90838685504151,3.58191233560812e-11,2.43401478240853e-09,15.3731252397776
AKIP1,1.05607102381419,9.726662196625,8.90085159586028,3.64782936020651e-11,2.46912449818978e-09,15.354818905603
MLPH,-1.16292469542714,6.938430923475,-8.89671805192129,3.71342548744972e-11,2.50374462437855e-09,15.3375270809588
SMAD9,-1.25314903477024,7.538740456975,-8.8898149486042,3.79351726142587e-11,2.54783205837161e-09,15.3164600982782
ANXA3,2.18370622703547,9.780120032575,8.88707146377861,3.82583148949521e-11,2.55961421042367e-09,15.3080859272799
MID1,1.85780204931535,9.9402157664,8.88441139794262,3.85742920869723e-11,2.57082820493483e-09,15.2999655323834
SLFN12,1.55746016619661,8.4677374265,8.87893327867513,3.92333601156411e-11,2.60473434514877e-09,15.2832398160502
PDGFRA,-2.27180911341943,7.1290739647,-8.87412676884256,3.98210100162667e-11,2.63365825023615e-09,15.2685617261759
RGS17,-0.896121166058597,6.4435226046,-8.86904742067792,4.02495174478513e-11,2.6518769518493e-09,15.2576913398031
EYA1,-1.13995642417117,6.0048980807,-8.86511970580035,4.09463264277703e-11,2.68756797098638e-09,15.2410486664313
AIG1,0.787012662552046,9.680781642125,8.8385955568155,4.40544950482214e-11,2.88066524602106e-09,15.1682675186261
KLHL24,1.39633863581496,9.990736156775,8.83919540136426,4.43682129454341e-11,2.89027215758828e-09,15.1618066890237
WASHC4,1.53307573599152,9.2885846581,8.83773894367967,4.45688314369059e-11,2.8924670829165e-09,15.1573524375465
MTCL3,1.86776741613724,8.4060832166,8.83575263334642,4.48439147495503e-11,2.89946027903062e-09,15.1512773483464
CDH2,2.10970376588512,9.4504979025,8.8217637445189,4.68305223963778e-11,3.01665164343656e-09,15.1084795160546
RNASE6,2.4502783283431,9.72137037065,8.80707495467935,4.90125098636024e-11,3.14551396635742e-09,15.0635157381603
CTDSPL,1.23497851989206,9.8702562433,8.802758944835,4.96729957683933e-11,3.17613900617978e-09,15.050299230879
SLC30A4,1.37861264631303,8.72225117575,8.79455049561478,5.09541100367782e-11,3.24607653940181e-09,15.0251572793781
AFF3,-0.849336557754045,6.640671946675,-8.78755506891957,5.18168702501119e-11,3.28894772049062e-09,15.0082767491209
TNNT3,-0.918767670587508,7.824580209825,-8.77029956042501,5.47088214417154e-11,3.45983378810965e-09,14.9546981168128
PDGFB,1.48427334697996,8.904417286125,8.76770334128502,5.53825126795309e-11,3.48269260478884e-09,14.9428714066474
FGF10,-1.37055393039398,6.192901708925,-8.76718204454418,5.54722506302932e-11,3.48269260478884e-09,14.9412728163948
AGMO,-0.842559865976098,4.7988429975,-8.76318279524766,5.58917017983717e-11,3.49635887639778e-09,14.9335326767721
YEATS2,1.14891537544796,9.1119030624,8.75883008761572,5.68740964441842e-11,3.54501562296699e-09,14.916569522366
SYNJ2,-1.35610069093909,7.0102178343,-8.7503119624002,5.84571499071172e-11,3.63062900928504e-09,14.8895226245827
WWP1,1.60321199086045,9.86000711765,8.74823152416749,5.88363380558532e-11,3.64112880654223e-09,14.8831384499898
SHMT1,0.905963313724752,8.043758545325,8.74019342629727,6.00752963642429e-11,3.70457201209822e-09,14.8623044277246
UCHL1,2.03166684472244,11.110659562375,8.73485841122372,6.13339084274662e-11,3.76877292635154e-09,14.8420888737237
BTBD3,1.27939883899692,9.366928424075,8.7294273302687,6.23786050368413e-11,3.80686132304014e-09,14.8254119554398
CHD7,1.38919866631997,8.97294710975,8.72935233293927,6.23931564948869e-11,3.80686132304014e-09,14.8251816415316
ERBB3,1.87391225818736,10.090544108425,8.72788032147981,6.26794617928065e-11,3.81091127700263e-09,14.8206610199959
CDH1,2.41664469604395,9.517598345875,8.72194768174016,6.38468954885889e-11,3.86831819939255e-09,14.8024390563801
RFX5,1.21837260147032,9.1026973569,8.72005827894408,6.42232950094327e-11,3.87756535164965e-09,14.7966349502983
HSPA12A,1.74474581084118,10.1705369545,8.7170474723623,6.48277413866898e-11,3.90046910676584e-09,14.7873851267408
SHISA6,-1.21117875269622,6.618606050325,-8.71413701695791,6.54175124602105e-11,3.9223344495174e-09,14.7784426131213
TVP23A,1.59324493437779,8.761343933275,8.71056266031097,6.61492487405068e-11,3.93927581444727e-09,14.7674589007567
LY86,2.35754744204087,8.8011641704,8.71053600869855,6.6154735803564e-11,3.93927581444727e-09,14.7673769969752
NMI,1.50173308843254,8.4156010706,8.69281338018569,6.99073962512733e-11,4.14847726795227e-09,14.71289509176
GSAP,1.43003526500309,7.7411112265,8.68555693807556,7.15053908512848e-11,4.22882393403093e-09,14.6905773783848
SLC1A4,0.968687579160372,8.825642116575,8.67063150560108,7.4551997648073e-11,4.39400345321704e-09,14.6490755752253
TM4SF1,-1.87422256718272,10.346343255525,-8.66539754101834,7.6141530228582e-11,4.47247605356227e-09,14.6285441710649
SLC44A2,1.3692091421542,11.2686387532,8.66044085979975,7.732729146896e-11,4.52678144112885e-09,14.613284703623
MFAP5,-3.22974550088049,7.6571346247,-8.65689081000669,7.81880168929725e-11,4.56175743003848e-09,14.6023539276565
ARHGEF10,1.23837331625752,8.716368939525,8.64995545782813,7.98975895371066e-11,4.64585715268115e-09,14.5809955145889
PRKAB2,1.24950328359753,8.73820946795,8.64718637321429,8.05906904411342e-11,4.65764768459963e-09,14.5724661973476
IVD,0.995103176118734,9.632048862025,8.64547461762298,8.06379446779715e-11,4.65764768459963e-09,14.5715865007541
ANPEP,-2.19693105256669,7.6134000357,-8.64533219022717,8.10581885528162e-11,4.66636641609036e-09,14.5667544688011
SLC22A3,-2.40984635234079,5.873316110275,-8.63664363059946,8.32856635259232e-11,4.77872178005694e-09,14.5399845613541
ITGB4,1.85600807749962,11.077024352875,8.63475768430963,8.37772828618968e-11,4.79106520604273e-09,14.5341727342465
ZFYVE1,0.904507584070165,9.043468585325,8.62973118456854,8.46375130998391e-11,4.82433824669083e-09,14.5237373723207
IFI44L,2.51410379137625,9.013542667475,8.62746748053857,8.57054231891087e-11,4.8691920426914e-09,14.5117030966438
ZBTB7C,-1.06679449248111,7.44813309875,-8.61226877147578,8.9870839522611e-11,5.08915655963335e-09,14.4648388388909
GALNT18,1.49323134467001,8.8166218557,8.60228650418397,9.27174625889122e-11,5.23325143889469e-09,14.4340450077478
CD84,1.67721450618119,8.533860784225,8.59988666027008,9.34153137679463e-11,5.2555212888668e-09,14.4266401725706
TMEM200A,-0.929308945789514,6.920721077975,-8.597726980691,9.38126380682466e-11,5.26079415031255e-09,14.4222888355913
ISM1,-0.53682540645181,6.0335932618,-8.59250054066616,9.47926794063587e-11,5.29860499597866e-09,14.4116457971852
ADAM10,1.27903576399383,11.22553150515,8.59295208842204,9.5461821116519e-11,5.3188502775146e-09,14.4052395839699
CCDC159,1.21131693773246,8.235136066975,8.58607110170346,9.75373439032311e-11,5.41527616071826e-09,14.3839990383582
ITPK1,1.4760408839468,11.155085894675,8.58478462217835,9.7930421804156e-11,5.41527616071826e-09,14.3800272864344
TMEM63B,0.979260310978415,9.015527621325,8.58263596501216,9.81300042974108e-11,5.41527616071826e-09,14.377716673739
CD9,0.783599924078644,11.77114942275,8.57465216603246,1.00538536351942e-10,5.5305770092268e-09,14.3537245976492
AS3MT,1.21866340523285,8.745377951525,8.56219053325974,1.05101145255079e-10,5.76326786386081e-09,14.3102423692039
AP3M2,1.4935493795744,9.3763650618,8.55752779028231,1.06645851497831e-10,5.82952465222215e-09,14.2958337727603
TANC1,1.46872624225367,9.964843655625,8.55406571478083,1.07807628031668e-10,5.87449867463126e-09,14.2851338607964
AVPI1,1.60718289833616,9.258338934525,8.55204531174308,1.08491524939498e-10,5.89323242680758e-09,14.2788889754009
GNPTAB,1.18683590162066,9.617065054925,8.54956047492384,1.09338649952993e-10,5.92068789495459e-09,14.2712079451989
AKR1C1,-1.10028702231534,7.204540133275,-8.54578419600727,1.10638876574487e-10,5.97243131863771e-09,14.2595335480628
POLI,1.18049919596222,8.9791943054,8.5432063016535,1.11535452349397e-10,5.9950870766701e-09,14.2515630584235
AXIN2,-0.621338108768694,7.5194778344,-8.53904085419943,1.12061693536898e-10,5.9950870766701e-09,14.2463756514818
SERPINA5,2.08883443652198,9.04050644415,8.54075114653956,1.1239617074681e-10,5.9950870766701e-09,14.2439713767332
CAV1,-2.11880769756361,8.5858961947,-8.54061959023058,1.12442480373833e-10,5.9950870766701e-09,14.2435645674484
CTNNA1,1.18052882452198,11.254467965125,8.53544573476573,1.14279132443182e-10,6.07432149378977e-09,14.2275640248211
SLC10A6,-1.11126902520817,6.510266860725,-8.52954825173501,1.16409696625782e-10,6.1686459422983e-09,14.209321997593
PLA2G4A,2.12029571918273,7.64053624435,8.52293505890011,1.18846643624417e-10,6.27858122171922e-09,14.1888615751732
GBP4,2.15416689699152,8.52175958305,8.51136557489372,1.2323473108528e-10,6.49061221959189e-09,14.1530553864924
SNCA,1.79793820331303,11.586323832125,8.50931926181136,1.24027743061899e-10,6.50181021089698e-09,14.1467207550314
LPCAT2,1.70906762481882,9.755172453025,8.50888220873681,1.24197782768173e-10,6.50181021089698e-09,14.1453677400348
FMNL3,1.41354738222205,10.008625448325,8.50756706217488,1.24710876413569e-10,6.50900622438047e-09,14.1412962244884
TSPAN13,1.72574642738782,9.57443839235,8.50403176255607,1.26100795147972e-10,6.56178552049268e-09,14.1303504736228
CCN3,2.37299546858905,9.80199567265,8.50302489490723,1.26499507984989e-10,6.56282477354456e-09,14.1272328282473
FAM171A2,-0.637166735024672,7.2453033088,-8.49190965105316,1.29911891669806e-10,6.71974107120718e-09,14.1004076689558
ZNF219,0.847932837323826,8.138254913675,8.48565578683689,1.3297251282959e-10,6.85758244735456e-09,14.0776498729476
CENPV,-1.39906774942174,6.763450524325,-8.48004401132743,1.35954649166219e-10,6.9905702099473e-09,14.0560450532905
MS4A6A,2.16470538259368,10.5176468897,8.47682527185768,1.3733483857116e-10,7.04064521526941e-09,14.0460697668149
NEDD4L,1.58337476932228,8.7131158857,8.46791987192975,1.41227734897238e-10,7.21886191828715e-09,14.0184649010411
LARP6,-0.995492819480338,8.32677401075,-8.46428501282161,1.42576626542265e-10,7.26365486080555e-09,14.00895189095
PDZRN4,-1.82404036816114,5.617627635,-8.46346425525252,1.43217144671483e-10,7.26365486080555e-09,14.0046501841271
HMGCL,0.916677781528144,8.516117361025,8.46169584480587,1.43361609094846e-10,7.26365486080555e-09,14.0033560585806
HLA-DMA,2.11079439741944,10.827543362175,8.45033308351267,1.49246504438716e-10,7.53977676068242e-09,13.9639242049376
ADCYAP1R1,-1.86765837185659,7.23667782645,-8.44927979736688,1.49741114353616e-10,7.54277334162635e-09,13.9606566551213
CSF1R,2.01014222353585,10.05826238735,8.44564151719798,1.51462388998839e-10,7.60736312049822e-09,13.9493688999654
MAST4,-0.790541653476484,7.340581010975,-8.43897472216276,1.53971247999674e-10,7.71102250097788e-09,13.9328458736586
LPAR4,-1.19729688318119,5.694958716075,-8.43877520421524,1.54765542973702e-10,7.72846492405853e-09,13.9280622754797
CLIP3,1.08833373066153,9.928863037125,8.4279097245949,1.59527827740499e-10,7.94338562956142e-09,13.8978766619719
SCARB2,1.33379412707402,10.577994107625,8.424137828871,1.62052293907402e-10,8.02718617962643e-09,13.8826245205967
TPD52L1,-1.37122768386584,6.395802970075,-8.42390287232676,1.62172045577094e-10,8.02718617962643e-09,13.8818949733525
PTPRZ1,2.71321677837317,9.473884491575,8.423063565323,1.62600551076228e-10,8.02718617962643e-09,13.8792888509055
MX1,2.21936078738551,9.504453938675,8.42041060555077,1.63962552790996e-10,8.07142930330222e-09,13.8710506773189
NCK1,1.2940195419522,8.977798674225,8.40344265487818,1.72950748619901e-10,8.48977499174403e-09,13.818342599968
TOX,1.91778117774017,9.64139054275,8.4007316682466,1.74432267400448e-10,8.51424444651874e-09,13.8099185142825
CX3CR1,2.41736143844179,9.556152982825,8.40062130253314,1.74492851842496e-10,8.51424444651874e-09,13.8095755485738
SHISA3,-1.23482699098843,6.708842528625,-8.39983826700305,1.74923304649162e-10,8.51424444651874e-09,13.8071421980146
KIF5A,1.39377687060756,8.51586406915,8.38056175548512,1.85865324158616e-10,9.02149674235433e-09,13.7472180988958
ARSL,1.54682576334619,8.87351122745,8.37925665504179,1.86630684615994e-10,9.03334218722331e-09,13.7431595532369
RIGI,1.52132103303315,8.50336830845,8.37644524289695,1.88290243668344e-10,9.08828229048765e-09,13.7344161273214
CASP1,1.59833742084426,8.89542821715,8.36189436758673,1.97120967263199e-10,9.48808922426864e-09,13.6891498116539
RDH5,-0.672060695531227,7.948322471425,-8.35339518678253,2.00866769368259e-10,9.64160492967645e-09,13.6700241742322
ZNRF1,-0.572982460952965,7.510468090625,-8.33991756741162,2.09590112779268e-10,1.0024007263598e-08,13.6280379258254
TNS3,1.61054483579723,10.535250207425,8.34182745695591,2.09990456872466e-10,1.0024007263598e-08,13.6266868426684
TFEC,1.48102731267772,7.664944059725,8.33864413252381,2.12108689247712e-10,1.00973059540779e-08,13.61677408834
TACR1,-1.00414943554973,5.838534665525,-8.33555478573084,2.14185035126991e-10,1.01682144895356e-08,13.6071529555753
GBA1,1.49130460265613,9.834218827475,8.31428406311972,2.29049786881468e-10,1.08441931887488e-08,13.5408824399788
TP53INP1,1.21665336815112,8.2439010259,8.31155318873616,2.31032284464883e-10,1.09082491150068e-08,13.5323707605171
SFXN3,0.866808640936011,10.059181094775,8.30004020917287,2.37709540630924e-10,1.11648192916635e-08,13.5036979296808
MINDY1,1.4298402534202,9.197253324475,8.30246591076934,2.37754981453361e-10,1.11648192916635e-08,13.5040416170329
CX3CL1,-0.905856374565918,7.860287269425,-8.2997947308601,2.39196415240194e-10,1.12021499548164e-08,13.4979097695196
CD151,1.09106737597918,11.474882526525,8.29811194172698,2.4104572414433e-10,1.12341343204651e-08,13.4904652765554
CARD11,1.23718779179877,7.5462459615,8.29794079447357,2.41176013804999e-10,1.12341343204651e-08,13.4899315728951
MSR1,2.57078278880879,8.8689654491,8.29475627902737,2.43613320389929e-10,1.13172429375782e-08,13.4800004591006
VPS13C,1.34349754750193,8.78535005945,8.28416350030804,2.51901177106198e-10,1.16709721842144e-08,13.4469586108046
NCKAP1L,1.80246527095297,9.479032398925,8.28017484189406,2.55095267201022e-10,1.17874421068248e-08,13.4345138446739
DCX,-1.28609416156978,6.17237175315,-8.27847649559637,2.56467684573687e-10,1.18122641838271e-08,13.4292144385264
MINDY2,1.65223441316577,9.138514722575,8.27778193508683,2.57031099555349e-10,1.18122641838271e-08,13.4270470922224
ABCD3,1.64254200263531,9.211195780525,8.27698695508736,2.57677508165203e-10,1.18122641838271e-08,13.4245663298316
CMTM2,-1.28796456544564,7.539799894,-8.26565792999763,2.67069827688016e-10,1.22105170822637e-08,13.3892066078788
SPATA6,1.46050757190594,9.78040772835,8.26096464474372,2.71061437804793e-10,1.23485881453796e-08,13.3745542181859
AFF2,-0.887087607629142,6.49368319535,-8.25927146899246,2.71515009429225e-10,1.23485881453796e-08,13.3726511440096
PLBD2,1.13906264711565,9.6998032372,8.25497051296541,2.76247200985664e-10,1.25309201536115e-08,13.3558372947192
BEX1,2.23648253965921,9.51895854705,8.25100612917072,2.79731909511814e-10,1.2655860386477e-08,13.3434563097245
UXS1,1.40950337446492,10.265460970425,8.24285648732074,2.8703561937797e-10,1.29447190361459e-08,13.3179994618774
SLC24A3,-1.03151690152352,6.798039669025,-8.2422238107919,2.87610620320646e-10,1.29447190361459e-08,13.3160228995219
UPRT,0.990780474211259,8.1684694926,8.2372822563338,2.92141925717841e-10,1.30876626783121e-08,13.3005834391708
SPINT2,1.61522087019738,9.28668720125,8.23711432585492,2.92297175467843e-10,1.30876626783121e-08,13.3000587109101
UNC5C,-0.876870173780261,6.456592726075,-8.234879738557,2.93296306828324e-10,1.30985525894876e-08,13.2964369898615
PTK7,-0.949471888153428,7.7276929497,-8.23052507358108,2.98455120065498e-10,1.32946794871336e-08,13.2794671561548
NBL1,-0.795967547856588,8.24313352635,-8.22706838693395,3.00264129282114e-10,1.33409662364115e-08,13.2731616289274
SH3BP2,0.80678207352352,9.04628821145,8.22518556024071,3.01213466384354e-10,1.33489180192023e-08,13.269850764471
PARP14,1.4572428879522,9.5913181895,8.2126341384193,3.15844333945351e-10,1.39616087209312e-08,13.2235352334795
SP110,1.09542183439862,9.220022385175,8.21046789286405,3.17744597887506e-10,1.40098686824293e-08,13.2175512749931
CYP4F3,-1.25088969432305,6.26161637045,-8.20438612991874,3.24202343705191e-10,1.42583203343237e-08,13.1977387444566
TK2,0.793259141026214,8.66861207965,8.19948430325196,3.26891143103452e-10,1.43401765258142e-08,13.1890781205992
