gene,module,direction,kME,GS,logFC,adj.P.Val,is_hub
NLGN1,turquoise,up,0.613611935086633,0.473430351774067,0.671415779422515,0.00390379113471242,FALSE
RIPK2,turquoise,up,0.613599204811544,0.297965092107,0.359314579063995,0.0831124143121386,FALSE
CFB,turquoise,up,0.613556108234053,0.697538922219722,1.18207003104164,5.47175573274296e-06,FALSE
SLC38A1,turquoise,up,0.613479998777864,0.43542495953374,0.816349751252893,0.00836784851700056,FALSE
CLSTN2,turquoise,up,0.613287237859101,0.708008457354194,1.29306450341558,3.2385172339506e-06,FALSE
TSPAN9,turquoise,up,0.613003193719526,0.685307538057816,0.844648501350038,1.18167572213723e-05,FALSE
LARGE1,turquoise,up,0.61261517194914,0.519940567672486,0.608010535828067,0.00154613767551262,FALSE
VCL,turquoise,up,0.612613033891215,0.218736503240752,0.19928335015652,0.224258105893022,FALSE
RTL6,turquoise,up,0.612122252555997,0.230818554585441,0.221136151747883,0.19384644409204,FALSE
BIN3,turquoise,up,0.612001661266543,0.633163710856125,0.969446904558212,6.04429680291457e-05,FALSE
PMP2,turquoise,up,0.611432097662414,0.546570530963382,1.79896559981265,0.000642988509674692,FALSE
PFN2,turquoise,up,0.611247465646368,0.156725140369631,0.237031074387822,0.379586487642409,FALSE
NAT8L,turquoise,up,0.61122392771954,0.436343235511129,0.482636824557441,0.00898719431343828,FALSE
ABCG2,turquoise,up,0.609383347749642,0.445567689031173,0.581343875235929,0.00710242055226986,FALSE
MIA,turquoise,up,0.609202428125581,0.784833682368659,1.92362155392136,3.87550825437349e-08,FALSE
SYDE2,turquoise,up,0.609039284612124,0.406041908854666,0.494369494835774,0.0152135669901271,FALSE
HYKK,turquoise,up,0.608909167655659,0.539487752542898,0.380853333951429,0.00136400721758633,FALSE
COL28A1,turquoise,up,0.608355057750578,0.776528550366017,2.09334344535544,6.5558697080844e-08,FALSE
PLEC,turquoise,up,0.608326525002558,0.248196755003548,0.199498882052431,0.170122188281545,FALSE
TPST1,turquoise,up,0.608085318786247,0.324225988485558,0.418316820728608,0.0590790030894861,FALSE
KCNK1,turquoise,up,0.607987832273057,0.651315910323489,1.41966869862375,2.86078297596049e-05,FALSE
GALNT10,turquoise,up,0.607781319385102,0.470382899036717,0.401200531343102,0.00591938834181048,FALSE
PLK2,turquoise,up,0.607611544490539,0.596572974645871,1.49031877329607,0.000169230624265317,FALSE
TCIM,turquoise,up,0.607345134697763,0.751280584696507,2.18798794465922,2.86738261783994e-07,FALSE
NR1D2,turquoise,up,0.607130188283039,0.640078279439328,0.886514028663069,5.06963308755912e-05,FALSE
KHK,turquoise,up,0.606498023821762,0.534885342138748,0.446343438239015,0.00131525904901913,FALSE
BACH2,turquoise,up,0.605573825556918,0.428705558181572,0.521243238020818,0.0100794086952381,FALSE
PALS2,turquoise,up,0.605346781897591,0.32985380853178,0.677675386095606,0.0507675892382147,FALSE
RPL22L1,turquoise,up,0.605249121771555,0.335792495563433,0.62618136728065,0.046390370413939,FALSE
SPRED1,turquoise,up,0.604537801247825,0.290450608925522,0.318818719848114,0.0957785255630511,FALSE
PDLIM3,turquoise,up,0.604386979546008,0.504613922282372,1.0161320137155,0.00188833447112325,FALSE
PXDC1,turquoise,up,0.603990977982589,0.407154882089185,0.544327599393219,0.0154004404423622,FALSE
KDM7A,turquoise,up,0.603546775189606,0.238880053462225,0.432668857714727,0.166676417467234,FALSE
ST3GAL5,turquoise,up,0.603280342197776,0.621897597325689,0.717214551194298,0.000109132362014905,FALSE
EEIG2,turquoise,up,0.602430794729492,0.250102753660269,0.325026268441017,0.149601722956749,FALSE
SORCS3,turquoise,up,0.601305982011291,0.834712190878544,1.94127341042791,9.75142245843797e-10,FALSE
FLRT3,turquoise,up,0.599728745763001,0.70726176697639,2.03415336488358,2.69877957131047e-06,FALSE
EEF2K,turquoise,up,0.599467878925161,0.485729391857605,0.443393002535083,0.00373605910390284,FALSE
H4C12,turquoise,up,0.598854280707728,0.354227736315848,0.553761582019277,0.0361328264364458,FALSE
TST,turquoise,up,0.598737338116919,0.431466242031669,0.436494846708559,0.0111303060688461,FALSE
TMEM25,turquoise,up,0.59768183695682,0.696181342754365,0.662022031070164,9.95187664599017e-06,FALSE
SLC4A7,turquoise,up,0.595970787716957,0.345660973396175,0.470018119770241,0.041072219178776,FALSE
CNTN4,turquoise,up,0.595532153503391,0.737573303406656,1.76843056884426,6.35248906516937e-07,FALSE
PRDM16,turquoise,up,0.594882082429496,0.60432851887684,0.741006865680802,0.000175103286715465,FALSE
PDCD1LG2,turquoise,up,0.594636635323979,0.702829718384419,1.11938541395297,3.96521843633217e-06,FALSE
POC5,turquoise,up,0.594260393984295,0.453747356823227,0.352424698010796,0.00752851581829184,FALSE
RETREG1,turquoise,up,0.593932996571163,0.549903314985273,0.757280192087897,0.000709267101401386,FALSE
TMTC4,turquoise,up,0.593398070724196,0.454234475404901,0.511153013416346,0.00647455777695764,FALSE
LSS,turquoise,up,0.593203861601302,0.176081190445283,0.178721282691599,0.327071224572946,FALSE
ASRGL1,turquoise,up,0.592470751651713,0.522880562382855,0.602791756460293,0.00153877312786835,FALSE
PSAT1,turquoise,up,0.59212389898038,0.284832075285031,0.443056330989979,0.0970639285585997,FALSE
GTF2A1L,turquoise,up,0.59148169581548,0.407869608462049,0.483254998629918,0.0148416001300498,FALSE
STOX2,turquoise,up,0.590910688042137,0.468247875360791,0.603937483487281,0.00460647158164531,FALSE
PHLDA3,turquoise,up,0.590529927779165,0.587950535501659,0.537905366542022,0.000393940017977856,FALSE
FANCM,turquoise,up,0.590523857115342,0.41070326306982,0.310603031031612,0.0174380036745122,FALSE
G2E3,turquoise,up,0.590389930941526,0.155648865394814,0.174382466931383,0.38572779939168,FALSE
NUP153,turquoise,up,0.588546446076926,0.107134220847539,0.114869921332307,0.560332704461261,FALSE
SEMA4C,turquoise,up,0.588428175248835,0.276941795475192,0.398231599477258,0.109706834861381,FALSE
ZNF267,turquoise,up,0.58740419776217,0.210820694535511,0.328343433893603,0.226864892460147,FALSE
SCN2A,turquoise,up,0.587123998579163,0.561709355694912,1.01809467942175,0.000464578912573486,FALSE
MATN2,turquoise,up,0.586525212305402,0.604669898604882,1.16450662105089,0.00013936658801305,FALSE
PGM3,turquoise,up,0.58650500269196,0.310834535061423,0.393229377871243,0.0701444247579124,FALSE
GPR37L1,turquoise,up,0.586045218277782,0.40348551222902,0.719668323087126,0.0154286016441543,FALSE
CTNNA3,turquoise,up,0.58593585009632,0.528400178751483,1.27428563834464,0.00104068702664141,FALSE
CCDC14,turquoise,up,0.585534488473565,0.107010637145682,0.106376419788743,0.558376945941105,FALSE
AMOTL2,turquoise,up,0.585303997066475,0.418212495245152,0.551588705378567,0.0124487702464346,FALSE
BAIAP2,turquoise,up,0.585299199254062,0.361174036221067,0.433571896631459,0.0333878650073001,FALSE
CCDC167,turquoise,up,0.584971494635078,0.261944663425396,0.321965149744798,0.133540376017185,FALSE
GFRA2,turquoise,up,0.584622492739681,0.483810879618298,1.18000613968852,0.00291185538008452,FALSE
ZDBF2,turquoise,up,0.584376221377905,0.237909849260341,0.419188923804163,0.169160050805742,FALSE
CISD1,turquoise,up,0.584340272141986,0.276104797502997,0.309948280355439,0.114527739426789,FALSE
DHRS11,turquoise,up,0.583864328414485,0.566860619562959,0.641332016446415,0.000480796880228613,FALSE
RASAL2,turquoise,up,0.583659147120484,0.340420795584231,0.336718680572861,0.0500292430462537,FALSE
CPEB2,turquoise,up,0.582542237391229,0.0827868919105193,0.0778114788442572,0.656687074956612,FALSE
FAM184A,turquoise,up,0.582440008094015,0.395661433577749,0.423071853363917,0.0191166002240342,FALSE
PHF23,turquoise,up,0.582353778879638,0.265447355520252,0.25885779903701,0.130789313474233,FALSE
PTPRE,turquoise,up,0.582244790975698,0.43221663655875,0.615852084060913,0.00955359952365497,FALSE
STK32A,turquoise,up,0.582090553281256,0.622505457908559,0.8765446036916,8.59083816897308e-05,FALSE
CRYBG1,turquoise,up,0.582082383028967,0.545497647131898,0.525020101243641,0.000929288867856951,FALSE
GYS1,turquoise,up,0.581667774385863,0.170155166604889,0.14117488314495,0.351510959696891,FALSE
STARD9,turquoise,up,0.580839034058384,0.517930949562192,0.701901323974559,0.00151993043389283,FALSE
TSHZ1,turquoise,up,0.580608584640679,0.0962144429204046,0.0758910104309951,0.605666183863259,FALSE
GNG2,turquoise,up,0.580089307406787,0.745487430902931,1.34852757385968,5.16793344611718e-07,FALSE
LACTB2,turquoise,up,0.579856618196427,0.328558209612085,0.385694019398613,0.0548338103860567,FALSE
GSTO1,turquoise,up,0.579247524861256,0.476426154991222,0.578893396887434,0.0041902086426817,FALSE
SMYD3,turquoise,up,0.578928066743954,0.387200512780538,0.351915598908255,0.0234565781145789,FALSE
TFB2M,turquoise,up,0.578721194481208,0.160848414885713,0.151122104148033,0.372317947531931,FALSE
EHHADH,turquoise,up,0.578319330699606,0.478786455289563,0.537495257630686,0.00375234481046136,FALSE
APBB2,turquoise,up,0.578084295811298,0.196637159170808,0.181223512410179,0.277819379757916,FALSE
COBLL1,turquoise,up,0.578023786013027,0.315659253458877,0.41471342607479,0.0647564864495753,FALSE
PSME4,turquoise,up,0.577734497684943,0.376036507644703,0.496228931576718,0.0259180113394477,FALSE
SLC26A2,turquoise,up,0.576464539029143,0.437477809219201,0.557984835087897,0.00841151451157923,FALSE
HMGN5,turquoise,up,0.576410392022522,0.112917001533123,0.116490606847342,0.535350936986419,FALSE
CKAP2,turquoise,up,0.575611027946453,0.493920976751688,0.735807634830379,0.00252272870121581,FALSE
SLC39A11,turquoise,up,0.574700042948695,0.31076916358538,0.328392070948347,0.0721773276885599,FALSE
FZD3,turquoise,up,0.574456382992628,0.235610672969797,0.293135332185043,0.176777915099072,FALSE
C9orf72,turquoise,up,0.57331519424589,0.263143659631831,0.297368417111797,0.130931567425939,FALSE
CCDC88A,turquoise,up,0.573092972676331,0.168492376126228,0.237732755865075,0.342742704434697,FALSE
FRRS1L,turquoise,up,0.572816780924718,0.795544059604256,1.30919781632845,3.09043150165471e-08,FALSE
PMM1,turquoise,up,0.571820836478641,0.497361561306591,0.406447972202008,0.00361553729114032,FALSE
TOP6BL,turquoise,up,0.571076638815185,0.398295282091371,0.345314880682345,0.0194812472270889,FALSE
SMIM10,turquoise,up,0.5689059438032,0.2683954998134,0.241455796216655,0.129729731916657,FALSE
GNG11,turquoise,up,0.567925016031082,0.329202858876424,0.596712212817272,0.052068282302744,FALSE
COX18,turquoise,up,0.567579747888907,0.330410732182587,0.232272048902083,0.0617237168034578,FALSE
STRADB,turquoise,up,0.567539891471701,0.0694260950203005,0.0950428543461879,0.70561390472826,FALSE
HMGB2,turquoise,up,0.567480162788123,0.443413129823971,0.573536469414036,0.00793915237581641,FALSE
TP53BP2,turquoise,up,0.567384664079082,0.100675478614429,0.113463838791061,0.582719986053112,FALSE
ZNF395,turquoise,up,0.567188401300365,0.555435593673276,0.552849525247494,0.000790531138587966,FALSE
FEM1C,turquoise,up,0.566939070603101,0.314803999343044,0.381415619138783,0.0684123383893513,FALSE
DHFR,turquoise,up,0.566889838891107,0.298542155397908,0.410527073244413,0.0822249884156748,FALSE
ZC3HAV1L,turquoise,up,0.566857019348464,0.41945563530739,0.504930921375485,0.012099898189142,FALSE
MSI2,turquoise,up,0.566028956631491,0.272377516663096,0.35042630279106,0.115836229404629,FALSE
SPCS3,turquoise,up,0.565993260087767,0.279876889803031,0.324940769759449,0.107787005683122,FALSE
OSMR,turquoise,up,0.565399332325139,0.338598103561537,0.475668092841172,0.0469516363772126,FALSE
TRAF3,turquoise,up,0.564893164270627,0.228359915826163,0.20366374419892,0.197948906211725,FALSE
MARCHF8,turquoise,up,0.564819881065221,0.119520474651369,0.148918888367003,0.508361781663697,FALSE
DTYMK,turquoise,up,0.564006805779622,0.28469171998431,0.326317654069396,0.101146950318364,FALSE
PTCHD4,turquoise,up,0.563949905611326,0.863548628985986,1.89627607364071,6.23794380013997e-11,FALSE
ARHGAP22,turquoise,up,0.563945983003177,0.426125632301331,0.418957875007712,0.011318888575233,FALSE
DDIT3,turquoise,up,0.563903152050593,0.51170634922002,0.809644223993063,0.00174127238731397,FALSE
MX2,turquoise,up,0.561197424431529,0.690696757736285,1.54720509137857,6.13596555257393e-06,FALSE
HLA-DQA1,turquoise,up,0.561178160316553,0.69618416591312,1.87260665980648,4.63362330828031e-06,FALSE
XAF1,turquoise,up,0.561077197226035,0.743147635361768,1.43632201067078,5.67785516379111e-07,FALSE
PPP1R1C,turquoise,up,0.560676205344984,0.653157922657857,1.53016435734002,2.65992887289568e-05,FALSE
HIVEP2,turquoise,up,0.560159921522309,0.191688791726763,0.275683545424826,0.277414597473213,FALSE
GTF2IRD1,turquoise,up,0.559601296661895,0.346330219369843,0.396678418556672,0.0420547759288898,FALSE
CNTN1,turquoise,up,0.559537047248388,0.444027517861649,1.43457613709484,0.00666371220470297,FALSE
GBP3,turquoise,up,0.558510855212095,0.525104634688999,0.987487017319199,0.00116406939908177,FALSE
FRAS1,turquoise,up,0.558362673639251,0.739776548837961,1.87530113276253,5.36516682579089e-07,FALSE
STK17A,turquoise,up,0.557921129146775,0.439281082720022,0.728678459709332,0.00783712820457156,FALSE
JOSD1,turquoise,up,0.557348106530401,0.23768171630368,0.253523608313033,0.179910290134943,FALSE
IRS1,turquoise,up,0.557058408262417,0.416900159194727,0.582667857224364,0.0122038679663694,FALSE
OAS1,turquoise,up,0.556379361939857,0.740134052393187,1.51353235233693,6.35248906516937e-07,FALSE
ABITRAM,turquoise,up,0.556321457909049,0.0676114233550197,0.0719653456584437,0.714894936036587,FALSE
ST6GALNAC5,turquoise,up,0.556236542412795,0.774784837795776,0.975021879286817,1.32901657290418e-07,FALSE
INSC,turquoise,up,0.556188433794489,0.673934993228782,1.28895337975945,1.28079382948758e-05,FALSE
RSAD2,turquoise,up,0.556130835314142,0.75822760199501,2.23868041500154,1.89884075957466e-07,FALSE
XRRA1,turquoise,up,0.555487112585714,0.294572109613968,0.30242092378566,0.0890993069270023,FALSE
TPCN2,turquoise,up,0.553629318948693,0.543619396114073,0.413228100057831,0.00125400521234051,FALSE
LIAT1,turquoise,up,0.552769713562304,0.219154003226786,0.243987995454898,0.212714363044858,FALSE
GAP43,turquoise,up,0.552411372190075,0.507766812143881,1.3472670973431,0.00170873360686436,FALSE
ZNF620,turquoise,up,0.552126268600091,0.589903761018963,0.428207197519664,0.000408521072282512,FALSE
WDR86,turquoise,up,0.552011231647984,0.661893994271827,0.631489136316118,3.586359067891e-05,FALSE
CBX6,turquoise,up,0.551946426208196,0.212475845279338,0.26769585738165,0.229400334410511,FALSE
CYP7B1,turquoise,up,0.551944138459183,0.558660424819292,0.894845559595995,0.000539971939516692,FALSE
ABCB4,turquoise,up,0.551338329888841,0.685929980433815,1.04483646259059,8.18495093033955e-06,FALSE
NUAK2,turquoise,up,0.551147355085566,0.577990392958666,0.562641285430996,0.000421823216351235,FALSE
RFTN1,turquoise,up,0.550513785305147,0.353492130958863,0.478341214171937,0.0378181926456124,FALSE
LGALSL,turquoise,up,0.549397715944189,0.318168461377642,0.396653898369317,0.0637643117534067,FALSE
PCDHB10,turquoise,up,0.548489365296504,0.33171222965482,0.508584908916732,0.050160378853921,FALSE
RBP1,turquoise,up,0.548008776695824,0.322194033074547,0.655606225581344,0.05735200934157,FALSE
METAP1D,turquoise,up,0.54785268550068,0.4950789067725,0.397518320569779,0.00325743636414252,FALSE
SREBF2,turquoise,up,0.547664204207685,0.26179767717583,0.30926187286739,0.134799449201313,FALSE
NYNRIN,turquoise,up,0.546825849138022,0.451837900172002,0.382715626696224,0.00744380223448758,FALSE
ARHGAP23,turquoise,up,0.546534326965081,0.190730376628352,0.193880298131846,0.290065540177011,FALSE
NAV2,turquoise,up,0.544168078380794,0.168339773901423,0.242445491148038,0.343784616241576,FALSE
USP46,turquoise,up,0.543968579154115,0.0644356782187562,0.0791878049113359,0.726676390622127,FALSE
ANKRD30B,turquoise,up,0.54378632537301,0.607199023786314,1.62150039896762,0.000117640488944429,FALSE
PAIP2B,turquoise,up,0.543059073046682,0.377925754028797,0.49414871053277,0.0246000587164537,FALSE
CDH1,turquoise,up,0.54234841058182,0.816991494935585,2.41664469604395,3.86831819939255e-09,FALSE
GPR83,turquoise,up,0.542271808113367,0.758226368088932,3.04873626468774,1.77314743382158e-07,FALSE
LMTK2,turquoise,up,0.542244227459929,0.00144965201906025,0.00126706325058024,0.994611198918835,FALSE
WNK3,turquoise,up,0.54195905562232,0.210669736996731,0.224132460364689,0.233522310989879,FALSE
KANK4,turquoise,up,0.541625712027103,0.489223154579689,0.686289217338477,0.00290865638656017,FALSE
MMS22L,turquoise,up,0.541531798820138,0.173143684081033,0.136811330652276,0.343310729091999,FALSE
MAP3K6,turquoise,up,0.540980102989373,0.333001668086097,0.28833264551041,0.0572551013932296,FALSE
SULT1A2,turquoise,up,0.540761545923016,0.401338173596409,0.354365588425599,0.018318777382571,FALSE
SDC4,turquoise,up,0.539802652393124,0.480443441721259,0.664176676055517,0.00357698814498563,FALSE
GAB1,turquoise,up,0.539646353377694,0.309770802486854,0.43295319238705,0.0714035139394022,FALSE
UHRF2,turquoise,up,0.539633666213801,0.149346826173253,0.148896368801852,0.408330428440124,FALSE
SPDL1,turquoise,up,0.539547271190219,0.176937828644019,0.283868731094064,0.315137789841261,FALSE
TRAM2,turquoise,up,0.538775699964192,0.322025225035868,0.519566323307636,0.0588971902051505,FALSE
GAL3ST1,turquoise,up,0.538514184184713,0.539609381831516,1.07121361832305,0.000826331479450897,FALSE
DNAL4,turquoise,up,0.538280759563618,0.423175935365792,0.291188910898998,0.0146852525455802,FALSE
SLC35D1,turquoise,up,0.538133023103173,0.0646413164896646,0.0554551936507348,0.729861200097015,FALSE
TSPAN13,turquoise,up,0.537505754238242,0.813173859406142,1.72574642738782,6.56178552049268e-09,FALSE
ZNF711,turquoise,up,0.537371228154387,0.108037696098109,0.104101808373941,0.555164746798095,FALSE
SEMA6A,turquoise,up,0.537244047538354,0.248535734668269,0.438843211451813,0.150103020745155,FALSE
POLR3H,turquoise,up,0.536883628457578,0.331656746521935,0.31791856449345,0.0569493621029642,FALSE
ATP1B3,turquoise,up,0.536870689074941,0.256142567520963,0.333734210100237,0.141338698617487,FALSE
LRAT,turquoise,up,0.536749205644039,0.592552900120939,1.54170260943871,0.000185620313330796,FALSE
GPX8,turquoise,up,0.53660446465561,0.41316919701144,0.813431899145723,0.0124199925185952,FALSE
B4GALNT3,turquoise,up,0.536521932207625,0.720552754602757,0.931046323728605,2.35611638355016e-06,FALSE
ANKRD13B,turquoise,up,0.536324808085365,0.0815527643473656,0.0742684833523519,0.662310715287345,FALSE
SERINC5,turquoise,up,0.535793017514266,0.391761925359663,0.398900783323827,0.0219629104071884,FALSE
DCUN1D5,turquoise,up,0.535199804807931,0.176649420033645,0.181151200625291,0.322849897307965,FALSE
